title,number,date,tweets
makeinindia,1.0756885372851E+018,2018-12-20 09:45:07,b'The production of LED (Light Emitting Diode) has increased from USD 334 Mn in 2014-15 to USD 1.44 Bn  in 2017-18\xe2\x80\xa6 https://t.co/Rr6mBmi7Rj'
makeinindia,1.07568098703464E+018,2018-12-20 09:15:07,b'The government has set up NCETIS at IIT Bombay with an outlay of USD 12.9 million for five years to develop State-o\xe2\x80\xa6 https://t.co/XuhdSHs7KA'
makeinindia,1.07567343248492E+018,2018-12-20 08:45:06,b'India meets 65% of its current demand for electronic products by imports which presents a golden opportunity for im\xe2\x80\xa6 https://t.co/bQgfS1vyZS'
makeinindia,1.07566588885722E+018,2018-12-20 08:15:07,b'100% Foreign Direct Investment (FDI) is allowed under the automatic route in the  Electronic System Design &amp
makeinindia,1.07566393148042E+018,2018-12-20 08:07:20,b'43% increase in FDI equity inflows  in Renewable sector\xe2\x80\x93 from USD 2.4 billion received during 2010-14 to USD 3.4 bi\xe2\x80\xa6 https://t.co/uZ6kSwXY7w'
makeinindia,1.07565716774982E+018,2018-12-20 07:40:28,"b""RT @startupindia: .@rabhishek1982, Secretary, @DIPPGOI, speaking about the importance of State Govts. in developing regional 'entrepreneuri\xe2\x80\xa6"""
makeinindia,1.07546416359241E+018,2018-12-19 18:53:32,"b""RT @sureshpprabhu: Addressed the gathering at the CII- DIPP National Forum - 'Towards USD 1 Trillion Manufacturing Economy'. Manufacturing\xe2\x80\xa6"""
makeinindia,1.07546415543873E+018,2018-12-19 18:53:30,"b'RT @CIIEvents: Panel discussion: Towards $1 Trillion #Manufacturing Economy at CII-@DIPPGOI National Forum moderated  by @ShereenBhan, Mana\xe2\x80\xa6'"
makeinindia,1.07546414687392E+018,2018-12-19 18:53:28,"b'RT @DIPPGOI: Talking about increase in India\xe2\x80\x99s #EODB rankings, Secretary, DIPP, @rabhishek1982 said India has won accolades from around the\xe2\x80\xa6'"
makeinindia,1.07546413898025E+018,2018-12-19 18:53:26,"b'RT @DIPPGOI: Talking about the positive effect of GST on the Indian economy, Secretary, DIPP, @rabhishek1982 said that GST has improved com\xe2\x80\xa6'"
makeinindia,1.07546412984085E+018,2018-12-19 18:53:24,"b'RT @DIPPGOI: During the panel discussion, Secretary, DIPP, Mr. @rabhishek1982 said that we must increase the competitiveness of Indian busi\xe2\x80\xa6'"
makeinindia,1.0754641129043E+018,2018-12-19 18:53:20,"b'RT @DIPPGOI: Secretary, DIPP, Mr. @rabhishek1982 added that reducing regulations in the business sector and focussing on innovation ecosyst\xe2\x80\xa6'"
makeinindia,1.07546410389907E+018,2018-12-19 18:53:18,"b'RT @DIPPGOI: Deliberating on the importance of education for the development of country, Secretary, DIPP, Mr. @rabhishek1982 said that educ\xe2\x80\xa6'"
makeinindia,1.07546409483938E+018,2018-12-19 18:53:16,"b'RT @DIPPGOI: Secretary, DIPP, Mr. @rabhishek1982, participated in a panel discussion that revolved around shifts, roles and influence point\xe2\x80\xa6'"
makeinindia,1.07546408715128E+018,2018-12-19 18:53:14,"b'RT @DIPPGOI: While giving a special address at CII-DIPP National Forum Towards $1 Trillion Manufacturing Economy, Secretary, DIPP, Mr. @rab\xe2\x80\xa6'"
makeinindia,1.07546407895557E+018,2018-12-19 18:53:12,"b'RT @DIPPGOI: Mr. @rabhishek1982, SIPP,attended the CII-DIPP National Forum \xe2\x80\x98Towards $1 Trillion Manufacturing Economy\xe2\x80\x99 in Delhi on Dec 17.\xe2\x80\xa6'"
makeinindia,1.07546407207271E+018,2018-12-19 18:53:10,"b'RT @DIPPGOI: Hon\xe2\x80\x99ble @CimGOI, Mr. @sureshpprabhu, who was the chief guest at the event, gave an inaugural address at the conference. He tal\xe2\x80\xa6'"
makeinindia,1.07546406253904E+018,2018-12-19 18:53:08,"b'RT @PMOIndia: \xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa5\x80 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa5\x8b\xe0\xa4\x9a\xe0\xa4\xbe \xe0\xa4\xa5\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xbf Ease of Doing Business \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb0\xe0\xa5\x88\xe0\xa4\x82\xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\x82\xe0\xa4\x97 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 142 \xe0\xa4\xb8\xe0\xa5\x87 77 \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\x86 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\x8f\xe0\xa4\x97\xe0\xa4\xbe, \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4 \xe0\xa4\x9f\xe0\xa5\x89\xe0\xa4\xaa 50 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x86\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x93\xe0\xa4\xb0 \xe0\xa4\xac\xe2\x80\xa6'"
makeinindia,1.07546405539196E+018,2018-12-19 18:53:06,"b'RT @PMOIndia: \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\x9c \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\xb9\xe0\xa4\xa8\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\x94\xe0\xa4\xb1 \xe0\xa4\x89\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xae\xe0\xa5\x80 \xe0\xa4\xb2\xe0\xa5\x8b\xe0\xa4\x97, \xe0\xa4\x9c\xe0\xa5\x8b \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\x9c\xe0\xa5\x81\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa4\x82, \xe0\xa4\x89\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xb9\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x8f\xe0\xa4\x95 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xab-\xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\xa5\xe0\xa4\xb0\xe0\xa5\x80, \xe0\xa4\xb8\xe0\xa4\xb0\xe0\xa4\xb2, \xe0\xa4\x87\xe0\xa4\x82\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xaa\xe0\xa5\x87\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa4\xb0 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x9c \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xa4 \xe0\xa4\xb5\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xb5\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xa5\xe0\xa4\xbe \xe0\xa4\xae\xe0\xa4\xbf\xe0\xa4\xb2 \xe0\xa4\xb0\xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x88: P\xe2\x80\xa6'"
makeinindia,1.07546405063562E+018,2018-12-19 18:53:05,b'RT @PMOIndia: \xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa5\x80 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa5\x8b\xe0\xa4\x9a\xe0\xa4\xbe \xe0\xa4\xa5\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xbf Start Up \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xa6\xe0\xa5\x81\xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa5\x87\xe0\xa4\x95\xe0\xa4\xb0 Sports \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xa6\xe0\xa5\x81\xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa4\xbf\xe0\xa4\xb7\xe0\xa5\x8d\xe0\xa4\xa0\xe0\xa4\xbe \xe0\xa4\x87\xe0\xa4\xa4\xe0\xa4\xa8\xe0\xa5\x80 \xe0\xa4\x9c\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbe \xe0\xa4\xac\xe0\xa4\xa2\xe0\xa4\xbc \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\x8f\xe0\xa4\x97\xe0\xa5\x80:\xe2\x80\xa6'
makeinindia,1.07546404381573E+018,2018-12-19 18:53:03,b'RT @startupindia: Want to know how your States are promoting their Startups? Follow #StatesStartupRanking2018 &amp
makeinindia,1.0754640347476E+018,2018-12-19 18:53:01,"b'RT @DIPPGOI: Secretary, DIPP @rabhishek1982 added that DIPP worked closely with Reforms Team of @WorldBank to improve the #EODB rankings an\xe2\x80\xa6'"
makeinindia,1.07546402703008E+018,2018-12-19 18:52:59,"b""RT @DIPPGOI: Talking about India's performance , Secretary, DIPP, @rabhishek1982 said that India has been placed among the top improvers fo\xe2\x80\xa6"""
makeinindia,1.07546401639751E+018,2018-12-19 18:52:57,b'RT @DIPPGOI: A session on #EODB was organised at the CII-DIPP National Forum Towards $1 Trillion Manufacturing Economy in Delhi on Dec 18.\xe2\x80\xa6'
makeinindia,1.07546400856255E+018,2018-12-19 18:52:55,b'RT @nakulsaxena786: Some great work done by @rabhishek1982 and the @DIPPGOI team to help the startup ecosystem.  Measures like these happen\xe2\x80\xa6'
makeinindia,1.07546399540929E+018,2018-12-19 18:52:52,"b'RT @IIG_GoI: #Karnataka consists of 32% of the manufacturing sector investments in India. With the 4th largest workforce, 400 out of Fortun\xe2\x80\xa6'"
makeinindia,1.0754639873478E+018,2018-12-19 18:52:50,b'RT @rabhishek1982: Great initiative by @AAI_Official to support start-ups ! Hope more PSUs and public agencies will emulate the example htt\xe2\x80\xa6'
makeinindia,1.07539950513298E+018,2018-12-19 14:36:36,b'.@DIPPGOI has again taken up this matter of issue of notices with the Department of Revenue so that there is no har\xe2\x80\xa6 https://t.co/4oc1QuK4UP'
makeinindia,1.0753994230337E+018,2018-12-19 14:36:17,"b'.@DIPPGOI, in consultation with the Department of Revenue, has put in place a mechanism since April 2018 to grant e\xe2\x80\xa6 https://t.co/LcM82pUcpF'"
makeinindia,1.07539934710418E+018,2018-12-19 14:35:58,b'The recent news reports regarding issue of notices by Income Tax authorities to Angel Investors/Startups have come\xe2\x80\xa6 https://t.co/BhIjxB1GER'
makeinindia,1.07499779283633E+018,2018-12-18 12:00:20,"b""Driven by the vision of Hon'ble PM Modi, India jumped 77 ranks in the last 4 years #EaseOfDoingBusiness\xe2\x80\xa6 https://t.co/tEAC12ukWn"""
makeinindia,1.07499269752877E+018,2018-12-18 11:40:06,b'India ranks 1st in Doing Business Report among South Asian countries compared to 6th in 2014. Driven by the vision\xe2\x80\xa6 https://t.co/nbbnkb0ORu'
makeinindia,1.07497886345165E+018,2018-12-18 10:45:07,"b""With the introduction of 'Direct Port Delivery\xe2\x80\x99, the container freight station costs have been eliminated, and cust\xe2\x80\xa6 https://t.co/OBSE05IDF4"""
makeinindia,1.07497131444265E+018,2018-12-18 10:15:08,"b""Reforms in 'Resolving Insolvency' such as the time bound re-organisation procedure and facilitated continuation of\xe2\x80\xa6 https://t.co/D8ItGab0mf"""
makeinindia,1.07496249668604E+018,2018-12-18 09:40:05,"b""Trade is the backbone of India's economy. In 'Trading Across Borders' indicator of World Bank's Doing Business repo\xe2\x80\xa6 https://t.co/hLl7KPO6ub"""
makeinindia,1.07494394643294E+018,2018-12-18 08:26:22,"b""#NewIndia achieved an incredible feat by securing 77th rank in the World Bank's Doing Business Report registering a\xe2\x80\xa6 https://t.co/IX6J9r7LW8"""
makeinindia,1.07492810722272E+018,2018-12-18 07:23:26,b'RT @iiccdwarka: #IICCDwarka construction going on in full swing. @DIPPGOI @amitabhk87 @rabhishek1982 @investindia @PMOIndia @makeinindia @N\xe2\x80\xa6'
makeinindia,1.07465463803966E+018,2018-12-17 13:16:46,"b'RT @DIPPGOI: As per #IndexOfIndustrialProduction (IIP), twenty one out of the twenty three industry groups (as per 2-digit NIC-2008) in the\xe2\x80\xa6'"
makeinindia,1.07465463323721E+018,2018-12-17 13:16:45,b'RT @CMOMaharashtra: Hon PM @narendramodi chaired a High-level meeting to review progress&amp
makeinindia,1.0741767814717E+018,2018-12-16 05:37:56,b'RT @sureshpprabhu: https://t.co/SAJullGoxW'
makeinindia,1.07417676826796E+018,2018-12-16 05:37:53,b'RT @PMOIndia: Double bonanza for the Indian economy. \nhttps://t.co/wG665xL7eK\n\nvia NaMo App https://t.co/Gj9FvuFO1L'
makeinindia,1.07417674387808E+018,2018-12-16 05:37:47,"b""RT @ThinkingLegal_: #SEBI's revamping of the IGP platform is aimed at encouraging big-ticket investments from larger investors even after #\xe2\x80\xa6"""
makeinindia,1.07417672884577E+018,2018-12-16 05:37:44,b'RT @CBijesure_FICCI: We have proposed a robust framework for implementation of new Industrial policy to be announced and also strategy for\xe2\x80\xa6'
makeinindia,1.07417671643893E+018,2018-12-16 05:37:41,"b'RT @ficci_india: Speaking at the 91st #AGM of @ficci_india, Mr @rabhishek1982, Secretary @DIPPGOI highlights the need for competitiveness t\xe2\x80\xa6'"
makeinindia,1.07417670431745E+018,2018-12-16 05:37:38,"b'RT @DIPPGOI: During the 12th Sweden-India Nobel Memorial CEO round table, Secretary, DIPP, Mr. @rabhishek1982 said that Startup India has a\xe2\x80\xa6'"
makeinindia,1.07417669168839E+018,2018-12-16 05:37:35,"b'RT @DIPPGOI: Talking about the developments made in the startup sector, Mr. @rabhishek1982, SIPP, said that over the past 2 years GoI has b\xe2\x80\xa6'"
makeinindia,1.07417667974298E+018,2018-12-16 05:37:32,b'RT @rabhishek1982: New industrial policy will impart competitiveness to trade and industry DIPP Secretary https://t.co/tgYifDaGK6'
makeinindia,1.07360836503567E+018,2018-12-14 15:59:15,"b""#NewIndia introduced 'Single Joint Inspection' for grant of building plan approvals instead of multiple inspections\xe2\x80\xa6 https://t.co/wohQwdLaDc"""
makeinindia,1.07360828531453E+018,2018-12-14 15:58:56,b'The Corporate tax rate has been lowered from 30% to 25% for smaller companies with a yearly turnover of less than 2\xe2\x80\xa6 https://t.co/83YktMErlM'
makeinindia,1.07360821164157E+018,2018-12-14 15:58:38,b'JNPT has introduced 15 New Rubber Tyre Gantry Cranes making it easier to handle the shipment at the port. This has\xe2\x80\xa6 https://t.co/c9TFEsTj8J'
makeinindia,1.07360812028124E+018,2018-12-14 15:58:17,"b'The 4th container terminal has been started at JNPT since February 2018 with an additional capacity of 2,400,000 TE\xe2\x80\xa6 https://t.co/BMA9hjLqfJ'"
makeinindia,1.07360804810155E+018,2018-12-14 15:57:59,b'Robust Risk Management System has reduced the rate of physical inspections of import consignments thereby streamlin\xe2\x80\xa6 https://t.co/YUL055TftV'
makeinindia,1.07360796919411E+018,2018-12-14 15:57:41,"b'SPICe (Simplified Proforma for Incorporating Company electronically), has made the company incorporation process si\xe2\x80\xa6 https://t.co/PiROI6FjuO'"
makeinindia,1.07360787656284E+018,2018-12-14 15:57:19,"b'In a move towards reducing documentary compliances for obtaining construction permits, the requirement of submittin\xe2\x80\xa6 https://t.co/zuYoBMQ93w'"
makeinindia,1.07359354742785E+018,2018-12-14 15:00:22,"b'RT @DIPPGOI: Talking about the important of R&amp;D in the private sector, Mr. @rabhishek1982, Secretary, DIPP, said that It\xe2\x80\x99s imperative that\xe2\x80\xa6'"
makeinindia,1.07359353975233E+018,2018-12-14 15:00:20,"b'RT @DIPPGOI: Secretary, DIPP, Mr. @rabhishek1982, attended a CII-CTIER discussion on Policy Priorities to Strengthen Technology &amp; Innovatio\xe2\x80\xa6'"
makeinindia,1.07359353089391E+018,2018-12-14 15:00:18,"b""RT @iiccdwarka: Motivated by the kind words of Hon'ble Prime Minister during foundation stone laying ceremony, construction work of #IICCDw\xe2\x80\xa6"""
makeinindia,1.07359352317644E+018,2018-12-14 15:00:16,"b'RT @rabhishek1982: Make in India: After Sydney metro trains, Alstom to begin production for Mumbai Metro Line 3 https://t.co/flAK3cEB68 via\xe2\x80\xa6'"
makeinindia,1.0735935138944E+018,2018-12-14 15:00:14,"b'RT @DIPPGOI: SIPP, Mr. @rabhishek1982, said that the GOI has been working to develop a robust infrastructure, so as to ensure effective imp\xe2\x80\xa6'"
makeinindia,1.07359350506124E+018,2018-12-14 15:00:12,b'RT @narendramodi: Had an excellent meeting to review India\xe2\x80\x99s progress towards enhancing \xe2\x80\x98Ease of Doing Business.\xe2\x80\x99 \n\nWe discussed aspects re\xe2\x80\xa6'
makeinindia,1.07359349588828E+018,2018-12-14 15:00:10,"b'RT @narendramodi: Emphasised on the need to focus on last mile delivery, simplifying systems and procedures, which will improve both \xe2\x80\x98Ease\xe2\x80\xa6'"
makeinindia,1.07359348681597E+018,2018-12-14 15:00:08,"b'RT @DIPPGOI: Mr. @rabhishek1982, Secretary, DIPP, said that the new Industrial Policy has been drafted to focus on the quality technical ed\xe2\x80\xa6'"
makeinindia,1.07359347647286E+018,2018-12-14 15:00:05,"b""RT @rabhishek1982: Hon'ble Prime Minister's review and his inspirational guidance will significantly boost our efforts and commitment to im\xe2\x80\xa6"""
makeinindia,1.0735934683443E+018,2018-12-14 15:00:03,"b""RT @startupindia: 'EoDB Grand Challenge' is inviting innovative ideas from Startups, individuals &amp; all enterprises to reform govt processes\xe2\x80\xa6"""
makeinindia,1.07359346002279E+018,2018-12-14 15:00:01,"b'RT @DIPPGOI: Talking about the importance of R&amp;D in the business sector, Mr. @rabhishek1982 said that businesses should focus on R&amp;D in an\xe2\x80\xa6'"
makeinindia,1.07359344947408E+018,2018-12-14 14:59:59,"b'RT @DIPPGOI: SIPP, Mr. @rabhishek1982, Secretary, pointed out that the Government has been promoting @makeinindia in public procurement and\xe2\x80\xa6'"
makeinindia,1.07359344100578E+018,2018-12-14 14:59:57,"b'RT @DIPPGOI: Stressing on the importance of effective communication, SIPP, Mr. @rabhishek1982, said that there is a need for a structured c\xe2\x80\xa6'"
makeinindia,1.07359343058294E+018,2018-12-14 14:59:54,b'RT @DIPPGOI: Hon\xe2\x80\x99ble @CimGOI Shri. @sureshpprabhu today announced the launch of \xe2\x80\x98National Medical Devices Promotion Council\xe2\x80\x99 that has been\xe2\x80\xa6'
makeinindia,1.07359342539878E+018,2018-12-14 14:59:53,"b'RT @DIPPGOI: .@CimGOI also launched the design centre by AMTZ (Andhra Med Tech Zone) and National Institute of Design, Ahmedabad at Vishakh\xe2\x80\xa6'"
makeinindia,1.07313673177023E+018,2018-12-13 08:45:09,"b'With an all-time high of 9.4 GW added in 2017-18, the overall installed capacity of solar power was 21.7 GW. Today,\xe2\x80\xa6 https://t.co/hx0DLXLZS4'"
makeinindia,1.0731216242144E+018,2018-12-13 07:45:07,"b""As the world's fastest growing economy, #NewIndia is setting the pace for a\nnew era of collaboration and developmen\xe2\x80\xa6 https://t.co/CfqInrWqpn"""
makeinindia,1.07310651700246E+018,2018-12-13 06:45:05,"b'#NewIndia is committed to a future driven by renewable energy. With vast coastlines, the future for offshore wind e\xe2\x80\xa6 https://t.co/Bu2vTuwyUR'"
makeinindia,1.07309141346895E+018,2018-12-13 05:45:04,b'#NewIndia is a nation ready to prioritise renewable energy for the future. With the 6th largest installed capacity\xe2\x80\xa6 https://t.co/ocovOMIfrG'
makeinindia,1.07307506366512E+018,2018-12-13 04:40:06,"b'With a goal to become the world\xe2\x80\x99s manufacturing hub and driven to accomplish this feat with homegrown talent, in ju\xe2\x80\xa6 https://t.co/UmliZUIfFH'"
makeinindia,1.07290309778E+018,2018-12-12 17:16:46,"b'RT @DIPPGOI: At Data Innovation Bazaar, @rabhishek1982, Secretary, DIPP, highlighted the importance of having smart policies by saying that\xe2\x80\xa6'"
makeinindia,1.07290308640917E+018,2018-12-12 17:16:44,b'RT @DIPPGOI: Mr. @rabhishek1982 said that the Government is promoting creativity among students by spreading IPR awareness across a number\xe2\x80\xa6'
makeinindia,1.07290307804993E+018,2018-12-12 17:16:42,"b'RT @DIPPGOI: Deliberating on the steps taken by GOI in the Startup sector, Mr. @rabhishek1982 said that while 45% of founders in startups a\xe2\x80\xa6'"
makeinindia,1.07280180025897E+018,2018-12-12 10:34:15,b'RT @DIPPGOI: The new Adani CMA Mundra Terminal at Mundra port has made the port handling processes a lot more efficient and enhanced #easeo\xe2\x80\xa6'
makeinindia,1.07280178977734E+018,2018-12-12 10:34:13,"b'RT @startupindia: ""In an effort to help startups showcase their solutions to a wider audience, ITC Infotech will make its flagship co-creat\xe2\x80\xa6'"
makeinindia,1.07280177612487E+018,2018-12-12 10:34:09,"b'RT @CIPAM_India: Day 2 of the 3 day enforcement workshop at Police Training College, Daroh, Himachal Pradesh.\nMr. @ShubhamIstrewal from CIP\xe2\x80\xa6'"
makeinindia,1.07280176714903E+018,2018-12-12 10:34:07,"b'RT @dmicdc: Very fruitful discussions with Enterprise Singapore @IESingapore, Ascendas @ASB_grp &amp; PSA Singapore. They are looking for oppor\xe2\x80\xa6'"
makeinindia,1.07280175880659E+018,2018-12-12 10:34:05,"b'RT @dmicdc: Pleasure to host a high level delegation led by Mr. Nguyen Van Trung, Vice Minister, Ministry of Planning &amp; Investments, Vietna\xe2\x80\xa6'"
makeinindia,1.07280175030894E+018,2018-12-12 10:34:03,"b'RT @CIPAM_India: On day 2 of the workshop on Enforcement of Intellectual Property Rights at Police Training College, Daroh, Himachal Prades\xe2\x80\xa6'"
makeinindia,1.07280174259561E+018,2018-12-12 10:34:01,"b'RT @DIPPGOI: \xe2\x80\x98Data Innovation Bazaar\xe2\x80\x99 was organised by Invest India and Startup  India, in partnership with Western Digital in Delhi today.\xe2\x80\xa6'"
makeinindia,1.07280173460128E+018,2018-12-12 10:33:59,"b'RT @startupindia: .@rabhishek1982, Secretary to @DIPPGOI, giving the keynote address on governmental reforms transforming India, at Data In\xe2\x80\xa6'"
makeinindia,1.07280172582266E+018,2018-12-12 10:33:57,b'RT @CIPAM_India: Ms. Rachna Bakhru from RNA Technologies and IP Attorneys delivered a session on IP Crimes in Digital Space. Some sample co\xe2\x80\xa6'
makeinindia,1.07280171443928E+018,2018-12-12 10:33:55,"b'RT @DIPPGOI: Mr. @rabhishek1982, Secretary, DIPP, was the guest of honor at the event that focused on inspiring innovation in the Startup c\xe2\x80\xa6'"
makeinindia,1.07280170962842E+018,2018-12-12 10:33:53,"b'RT @DIPPGOI: While giving a presentation on governmental reforms transforming India,\nMr. @rabhishek1982 said that the youth in our country\xe2\x80\xa6'"
makeinindia,1.07280169773337E+018,2018-12-12 10:33:51,"b'RT @DIPPGOI: Talking about digitalization in India, Mr. @rabhishek1982, SIPP, said that digitalization will help the country move forward i\xe2\x80\xa6'"
makeinindia,1.07272558373226E+018,2018-12-12 05:31:24,b'RT @cbic_india: A short film made by CBIC showcasing the initiatives taken by the department towards making #easeofdoingbusiness  in India\xe2\x80\xa6'
makeinindia,1.07272556763446E+018,2018-12-12 05:31:20,"b""RT @startupindia: 'EoDB Grand Challenge' is inviting innovative ideas using cutting-edge technologies from Startups, individuals &amp; all ente\xe2\x80\xa6"""
makeinindia,1.07246606482977E+018,2018-12-11 12:20:09,"b'The Automotive Mission Plan (2016-2026), aims to increase the export of vehicles by 5 times. With 3.47 million vehi\xe2\x80\xa6 https://t.co/qi0qhPZEqs'"
makeinindia,1.07244971809196E+018,2018-12-11 11:15:12,b'The Government of Jharkhand offers financial assistance of 50% for fixed capital investments in building and common\xe2\x80\xa6 https://t.co/kR3LTrJ3Ot'
makeinindia,1.0724345965439E+018,2018-12-11 10:15:07,"b'Thanks to dynamic reforms and new incentives, the textiles industry has seen FDI increase by 150% in just 3 years.\xe2\x80\xa6 https://t.co/Tu8OGYzIc1'"
makeinindia,1.07241950092504E+018,2018-12-11 09:15:08,"b'In the span of 4 years, #NewIndia and its Aerospace and Defence sector has become a source for reliable solutions,\xe2\x80\xa6 https://t.co/qws3atVeby'"
makeinindia,1.07240113514164E+018,2018-12-11 08:02:09,b'Improvement in regional connectivity further boosted the civil aviation sector. Domestic Air Passenger Traffic grew\xe2\x80\xa6 https://t.co/uMwnPZCxMq'
makeinindia,1.07210492464801E+018,2018-12-10 12:25:07,"b'Racing towards growth\xe2\x80\x93with the 4th largest market for automobiles, India produced 25 Mn vehicles in 2016-2017 out o\xe2\x80\xa6 https://t.co/NbKgVecgjU'"
makeinindia,1.07208982446989E+018,2018-12-10 11:25:07,"b'Accounting for 7.1 % of  India\xe2\x80\x99s GDP and 49% of the country\xe2\x80\x99s manufacturing GDP, the automotive industry is witness\xe2\x80\xa6 https://t.co/2wSY0GoLAR'"
makeinindia,1.07207471986271E+018,2018-12-10 10:25:06,"b'#NewIndia is committed to a future driven by renewable energy. With vast coastlines, the future for offshore wind e\xe2\x80\xa6 https://t.co/8VLn5tmIm9'"
makeinindia,1.07205837320453E+018,2018-12-10 09:20:08,b'Schemes like Mudra Yojana have allowed micro enterprise in #NewIndia to flourish and provide employment to many. Un\xe2\x80\xa6 https://t.co/19ffBqcizb'
makeinindia,1.07204067159751E+018,2018-12-10 08:09:48,b'#NewIndia is a nation ready to prioritise renewable energy for the future. With the 6th largest installed capacity\xe2\x80\xa6 https://t.co/Slal8i50YH'
makeinindia,1.07203687429681E+018,2018-12-10 07:54:42,"b'RT @amitbkalyani: Mr Baba Kalyani taking Shri @rabhishek1982, Secretary, DIPP through the Advanced Artillery &amp; Ordnance Manufacturing facil\xe2\x80\xa6'"
makeinindia,1.07175819491611E+018,2018-12-09 13:27:20,"b'RT @rabhishek1982: It was great to visit world class design, research &amp; manufacturing facilities of @BharatForgeLtd in Pune. They are truly\xe2\x80\xa6'"
makeinindia,1.07175818537406E+018,2018-12-09 13:27:18,b'RT @rabhishek1982: Thanks for organizing an extremely productive visit ! @amitbkalyani @BharatForgeLtd https://t.co/k5pyWGzbLb'
makeinindia,1.07164678977689E+018,2018-12-09 06:04:39,"b'RT @startupindia: Launch of the report - Perspectives on Indian VC Ecosystem 2018 - by @rabhishek1982, Secretary, @DIPPGOI, Mr. Padmanabh S\xe2\x80\xa6'"
